  203.236745    -3.171761 1
  203.257179     2.839336 1
  203.277612    -2.347948 1
  203.298046     1.792026 1
  203.318479     2.010269 1
  203.338913    -0.702659 1
  203.359347     2.244848 1
  203.379781     0.618931 1
  203.400214     0.590793 1
  203.420648     4.902334 1
  203.441082     3.769596 1
  203.461515     8.543465 1
  203.481949    -0.216523 1
  203.502383    -5.159162 1
  203.522816     3.714795 1
  203.543250     2.038147 1
  203.563684    -0.845406 1
  203.584117     5.509423 1
  203.604551    -4.132511 1
  203.624985     0.053716 1
  203.645418     3.783185 1
  203.665852     2.719053 1
  203.686286     2.298779 1
  203.706719    -3.474105 1
  203.727153    -9.024080 1
  203.747587    -3.002189 1
  203.768020     4.942776 1
  203.788454    -3.117747 1
  203.808888     0.459236 1
  203.829321     0.048746 1
  203.849755     0.542756 1
  203.870189     0.555832 1
  203.890622     1.099767 1
  203.911056     2.027810 1
  203.931490    -3.955045 1
  203.951923     3.435474 1
  203.972357    -1.479892 1
  203.992791     0.346376 1
  204.013224     1.999663 1
  204.033658    -2.457601 1
  204.054092     4.975547 1
  204.074525    -0.586547 1
  204.094959     1.872208 1
  204.115393    -0.091983 1
  204.135826    -2.132630 1
  204.156260    -6.240512 1
  204.176694     5.789046 1
  204.197127     3.273780 1
  204.217561     0.006222 1
  204.237995     4.450540 1
  204.258428     5.169913 1
  204.278862    -1.238903 1
  204.299296     1.409995 1
  204.319729    -3.947870 1
  204.340163     1.488829 1
  204.360597     0.647895 1
  204.381030     3.239899 1
  204.401464     2.571319 1
  204.421898     1.467080 1
  204.442331    -2.552119 1
  204.462765     3.304110 1
  204.483199     0.320356 1
  204.503632    -3.786477 1
  204.524066    -2.337355 1
  204.544500    -0.073526 1
  204.564933    -2.700734 1
  204.585367     3.894092 1
  204.605801    -5.178561 1
  204.626234     0.115747 1
  204.646668    -3.807196 1
  204.667102    -4.356850 1
  204.687535     1.544667 1
  204.707969     1.698792 1
  204.728402    -3.875165 1
  204.748836     2.124771 1
  204.769270    -4.379924 1
  204.789704     3.703436 1
  204.810137    -0.842379 1
  204.830571    -1.844978 1
  204.851004     1.620548 1
  204.871438    -1.255070 1
  204.891872     2.364900 1
  204.912305    -2.854878 1
  204.932739     0.475429 1
  204.953173    -1.834483 1
  204.973606    -3.220463 1
  204.994040     6.383356 1
  205.014474    -2.152827 1
  205.034907    -1.788461 1
  205.055341     2.087267 1
  205.075775    -7.212620 1
  205.096208     0.155154 1
  205.116642     8.205501 1
  205.137076    -5.895630 1
  205.157509     4.985428 1
  205.177943    -2.554460 1
  205.198376    -1.713211 1
  205.218810    -0.311999 1
  205.239244     1.303542 1
  205.259677     1.674604 1
  205.280111     2.651007 1
  205.300545    -0.558817 1
  205.320978    -1.943925 1
  205.341412     2.628809 1
  205.361846     1.518857 1
  205.382279    -5.329777 1
  205.402713    -1.856695 1
  205.423147    -1.532935 1
  205.443580    -2.413097 1
  205.464014     1.763814 1
  205.484447    -2.226081 1
  205.504881     0.967039 1
  205.525315    -1.203920 1
  205.545749     5.186810 1
  205.566182     1.009643 1
  205.586616    -0.860071 1
  205.607049     1.485413 1
  205.627483    -1.121893 1
  205.647917     1.477527 1
  205.668350    -3.252801 1
  205.688784     1.901243 1
  205.709218    -0.953176 1
  205.729651     1.927238 1
  205.750085     7.416334 1
  205.770519    -3.782499 1
  205.790952    10.008599 1
  205.811386    -5.974050 1
  205.831819    -0.264771 1
  205.852253    -0.288365 1
  205.872687    -1.304431 1
  205.893120     2.600458 1
  205.913554    -0.455586 1
  205.933988    -0.177885 1
  205.974855    -0.351341 1
  205.995289    -4.167122 1
  206.015722    -5.524823 1
  206.036156     0.879782 1
  206.056589     5.867116 1
  206.077023    -1.076656 1
  206.097457     4.470692 1
  206.117890    -2.083952 1
  206.138324     2.548193 1
  206.158758    -0.495994 1
  206.179191     1.343134 1
  206.199625     0.142062 1
  206.220058    -1.375653 1
  206.240492    -2.228137 1
  206.260926     1.612500 1
  206.281359    -0.737351 1
  206.301793     0.363376 1
  206.322227    -4.851891 1
  206.342660     5.211248 1
  206.363094    -3.401403 1
  206.383528    -4.370488 1
  206.403961    -0.633896 1
  206.424395    -0.309198 1
  206.444828     4.324375 1
  206.465262     6.711363 1
  206.485696    -3.370504 1
  206.506129     3.310915 1
  206.526563    -0.363130 1
  206.546997    -3.034027 1
  206.567430     2.581642 1
  206.587864     0.264179 1
  206.608297     0.153792 1
  206.628731     2.141382 1
  206.649165    -0.197208 1
  206.669598    -1.150329 1
  206.690032     0.753379 1
  206.710466    -0.267250 1
  206.730899    -1.926976 1
  206.751333     1.760042 1
  206.771766    -5.008817 1
  206.792200     0.785868 1
  206.812634     2.099897 1
  206.833067    -2.997648 1
  206.853501     1.741897 1
  206.873934     0.269718 1
  206.894368    -1.735359 1
  206.914802     1.735677 1
  206.935235     1.539937 1
  206.955669     7.427582 1
  206.976103     2.274282 1
  206.996536     0.389091 1
  207.016970    -0.596260 1
  207.037403     6.228978 1
  207.057837    -1.616853 1
  207.078271    -2.516180 1
  207.098704     0.171201 1
  207.119138    -4.565758 1
  207.139572    -1.742183 1
  207.160005    -4.575195 1
  207.180439    -1.088289 1
  207.200872    -3.588156 1
  207.221306    -1.961624 1
  207.241740     0.417994 1
  207.262173     2.219334 1
  207.282607     0.575950 1
  207.303041    -1.586822 1
  207.323474    -8.282390 1
  207.343908    -0.457437 1
  207.364341    -4.407184 1
  207.384775     0.227952 1
  207.405208    -5.260678 1
  207.425642     3.889963 1
  207.446076     1.328659 1
  207.466509     2.208277 1
  207.486943     1.801931 1
  207.507377    -0.462894 1
  207.527810    -2.724795 1
  207.548244     4.474819 1
  207.589111     2.387966 1
  207.609545     4.893603 1
  207.629978    -0.581210 1
  207.650412    -1.827292 1
  207.670845     5.234419 1
  207.691279     7.936147 1
  207.711713    -8.135434 1
  207.732146     3.417664 1
  207.752580    -4.383752 1
  207.773013    -2.582699 1
  207.793447    -1.628328 1
  207.813881    -1.126732 1
  207.834314    -3.446182 1
  207.854748    -1.330293 1
  207.875181     5.445884 1
  207.895615    -3.580533 1
  207.916049     2.641517 1
  207.936482     0.585751 1
  207.956916    -1.295243 1
  207.977349     4.238503 1
  207.997783    -2.411812 1
  208.018217    -5.032283 1
  208.038650     3.909594 1
  208.059084    -7.016669 1
  208.079518     0.304245 1
  208.099951     0.051161 1
  208.120385     4.087628 1
  208.140818     2.077451 1
  208.161252    -3.261605 1
  208.181685    -3.515575 1
  208.202119    -3.317690 1
  208.222553    -0.378851 1
  208.242986    -2.297213 1
  208.263420     2.706780 1
  208.283853     0.930377 1
  208.304287    -2.199579 1
  208.324721    -4.487638 1
  208.345154    -6.146200 1
  208.365588     6.420314 1
  208.386021     0.732929 1
  208.406455    -5.593571 1
  208.426889    -1.753781 1
  208.447322    -1.904213 1
  208.467756    -0.753191 1
  208.488189     5.915440 1
  208.508623     2.179340 1
  208.529057    -1.331810 1
  208.549490     3.273643 1
  208.569924     0.510716 1
  208.590357    -1.154487 1
  208.610791    -1.001736 1
  208.631225     4.875212 1
  208.651658    -2.858871 1
  208.672092    -2.933979 1
  208.692525    -4.834772 1
  208.712959     7.848641 1
  208.733393    -1.034353 1
  208.753826    -3.265346 1
  208.774260     2.934036 1
  208.794693    -1.462489 1
  208.815127    -2.462537 1
  208.835560    -0.832683 1
  208.855994    -0.954175 1
  208.876428     3.811476 1
  208.896861    -1.148903 1
  208.917295     0.912488 1
  208.958162    -0.212013 1
  208.978596    -3.716506 1
  208.999029    -2.950785 1
  209.019463     3.144258 1
  209.039896    -0.774439 1
  209.060330    -2.778638 1
  209.080763     2.180038 1
  209.101197     1.294790 1
  209.121631     2.711186 1
  209.142064     5.588312 1
  209.162498    -2.224122 1
  209.182931     2.564595 1
  209.203365     1.429252 1
  209.223798    -3.426010 1
  209.244232     1.514258 1
  209.264666     7.750160 1
  209.285099     0.128835 1
  209.305533    -2.042490 1
  209.325966     2.825331 1
  209.346400     6.439978 1
  209.366834     0.213699 1
  209.387267    -1.360046 1
  209.407701    -3.816230 1
  209.428134     3.716205 1
  209.448568    -5.348562 1
  209.469001     1.117986 1
  209.489435     0.521231 1
  209.509869     3.904083 1
  209.530302     0.962208 1
  209.550736    -3.178778 1
  209.571169    -1.840801 1
  209.591603     2.225549 1
  209.612036     5.009758 1
  209.632470     1.899833 1
  209.652904     1.035552 1
  209.673337     1.748817 1
  209.693771    -4.047050 1
  209.714204     0.228729 1
  209.734638    -4.894240 1
  209.755072     4.404791 1
  209.775505     0.245323 1
  209.795939    -6.350011 1
  209.816372     0.068052 1
  209.836806     2.050786 1
  209.857239     0.876458 1
  209.877673     0.263047 1
  209.898107    -2.184750 1
  209.918540    -3.953844 1
  209.938974    -1.076203 1
  209.959407     5.439269 1
  209.979841    -2.831266 1
  210.000274     3.191791 1
  210.020708     0.114425 1
  210.041141     0.309945 1
  210.061575     3.208732 1
  210.082009     0.054081 1
  210.102442    -3.182651 1
  210.122876     6.392230 1
  210.143309     0.991873 1
  210.163743    -2.030577 1
  210.184176     1.624063 1
  210.204610    -0.699431 1
  210.225044     2.795875 1
  210.245477     3.665116 1
  210.265911    -1.411916 1
  210.286344    -2.433079 1
  210.306778    -3.156897 1
  210.327211    -2.414204 1
  210.347645    -3.876634 1
  210.368078     9.273124 1
  210.388512    -6.303377 1
  210.408946    -2.653764 1
  210.429379     2.393813 1
  210.449813    -5.710100 1
  210.470246     0.226624 1
  210.490680    -1.550709 1
  210.511113    -1.843244 1
  210.531547     1.834110 1
  210.551980     0.168541 1
  210.572414    -5.336733 1
  210.592848     0.470188 1
  210.613281     2.623734 1
  210.633715    -0.314624 1
  210.654148     1.831038 1
  210.674582     2.070805 1
  210.695015     3.910252 1
  210.715449     0.162510 1
  210.735883    -2.733782 1
  210.756316    -2.783024 1
  210.776750     2.601248 1
  210.797183     2.754579 1
  210.817617    -1.380740 1
  210.838050     0.277566 1
  210.858484     5.182618 1
  210.878917    -0.791202 1
  210.899351    -1.090150 1
  210.919784    -1.857436 1
  210.940218     2.459288 1
  210.960652     3.158348 1
  210.981085    -4.199434 1
  211.001519    -4.291274 1
  211.021952     3.660022 1
  211.042386    -1.060415 1
  211.062819     3.762604 1
  211.083253    -5.922413 1
  211.103686     2.880992 1
  211.124120    -0.631085 1
  211.144554    -3.658602 1
  211.164987     5.638818 1
  211.185421    -2.721127 1
  211.205854    -2.093725 1
  211.226288     1.268716 1
  211.246721     2.156583 1
  211.267155    -1.051128 1
  211.287588     3.439619 1
  211.308022     3.995051 1
  211.328455    -6.264686 1
  211.348889     3.343631 1
  211.369323     2.726672 1
  211.389756    -3.592392 1
  211.410190     1.380431 1
  211.430623    -4.547845 1
  211.451057    -6.877970 1
  211.471490     1.504514 1
  211.491924    -3.611185 1
  211.512357    -3.496147 1
  211.532791    -0.190386 1
  211.553224    -1.588453 1
  211.573658    -1.691957 1
  211.594091     1.658830 1
  211.614525     3.048652 1
  211.634959     4.104307 1
  211.655392     2.879430 1
  211.675826    -2.340634 1
  211.696259     3.236863 1
  211.716693    -5.469715 1
  211.737126    -4.091242 1
  211.757560     2.931177 1
  211.777993     1.162007 1
  211.798427    -2.416555 1
  211.818860     1.387612 1
  211.839294     1.430228 1
  211.859728     0.287133 1
  211.880161     6.251611 1
  211.900595    -0.328237 1
  211.941462     3.793373 1
  211.961895     1.918773 1
  211.982329    -3.384302 1
  212.002762     3.286101 1
  212.023195     0.994021 1
  212.043629     1.642591 1
  212.064062    -1.052357 1
  212.084496    -0.419508 1
  212.104929     1.632428 1
  212.125363    -3.256454 1
  212.145796     3.073148 1
  212.166230    -3.864716 1
  212.186664    -3.477791 1
  212.207097     7.672886 1
  212.227531    -1.212733 1
  212.247964    -0.306818 1
  212.268398     2.994253 1
  212.288831     0.742829 1
  212.309265     1.415632 1
  212.329698     2.084428 1
  212.350132    -0.992903 1
  212.370565    -1.115113 1
  212.390999     2.951649 1
  212.411432    -1.808922 1
  212.431866     0.819973 1
  212.452299     0.548480 1
  212.472733    -0.504214 1
  212.493166    -3.199279 1
  212.513600    -0.568036 1
  212.534033    -6.370187 1
  212.554467    -1.150782 1
  212.574901     2.641565 1
  212.595334    -0.036695 1
  212.615768     2.585308 1
  212.636201     5.691873 1
  212.656634    -3.204232 1
  212.677068     1.356129 1
  212.697502     2.034296 1
  212.717935    -2.081118 1
  212.738369     2.288801 1
  212.758802    -0.164246 1
  212.779236    -4.427597 1
  212.799669    -2.941710 1
  212.820103     1.152782 1
  212.840536     0.393859 1
  212.860970    -0.846882 1
  212.881403    -3.877632 1
  212.901837    -2.685513 1
  212.922270    -1.642116 1
  212.942704     3.072880 1
  212.963137    -1.097268 1
  212.983571     0.630538 1
  213.004004     3.759199 1
  213.024438    -0.159041 1
  213.044871     1.700969 1
  213.065305    -4.124080 1
  213.085738    -1.265808 1
  213.106172     0.271712 1
  213.126606    -0.385257 1
  213.147039    -0.283371 1
  213.167473    -1.971438 1
  213.187906    -0.621195 1
  213.208340    -1.957809 1
  213.228773    -2.482454 1
  213.249207    -0.117458 1
  213.269640    -2.704270 1
  213.290074     5.495048 1
  213.310507     3.277108 1
  213.330941    -3.181086 1
  213.351374     0.360015 1
  213.371808    -0.148934 1
  213.392241    -3.070510 1
  213.412675    -4.262897 1
  213.433108     1.266297 1
  213.453542    -1.724614 1
  213.473975    -1.477310 1
  213.494409     3.316407 1
  213.514842     1.381924 1
  213.535276     0.324155 1
  213.555709     4.480912 1
  213.576143     1.113940 1
  213.596576    -2.288662 1
  213.617010     1.723551 1
  213.637443     2.185875 1
  213.657877    -1.634469 1
  213.678310     0.510861 1
  213.698744    -0.344340 1
  213.719177     8.273650 1
  213.739611    -1.395948 1
  213.760044    -5.397216 1
  213.780478     2.172660 1
  213.800911    -5.479709 1
  213.821345    -7.174100 1
  213.841778    -0.008341 1
  213.862212     0.862776 1
  213.882645     1.401925 1
  213.903079    -1.908057 1
  213.923512    -0.208117 1
  213.943946    -1.130202 1
  213.964379    -1.536567 1
  213.984813    -1.600025 1
  214.005246    -7.192489 1
  214.025680     4.011299 1
  214.046113     1.436250 1
  214.066547    -1.630032 1
  214.086980    -2.435986 1
  214.107414    -0.029669 1
  214.127847    -2.840489 1
  214.148281     8.656016 1
  214.168714    -1.625113 1
  214.189148     3.048915 1
  214.209581     1.682284 1
  214.230015    -3.265978 1
  214.250448    -1.288788 1
  214.270882     0.955094 1
  214.291315     2.970393 1
  214.311749    -0.298992 1
  214.332182    -0.654386 1
  214.352616     0.620155 1
  214.373049    -3.125441 1
  214.393483     0.863499 1
  214.413916    -0.124244 1
  214.434350     4.002298 1
  214.454783    -0.899972 1
  214.475217    -0.388815 1
  214.495650    -1.023551 1
  214.516084    -4.436776 1
  214.536517     5.340190 1
  214.556951     2.417617 1
  214.577384     3.228567 1
  214.597818    -2.550604 1
  214.618251     3.470147 1
  214.638685    -1.175393 1
  214.659118    -4.892070 1
  214.679552    -5.549124 1
  214.699985    -1.937801 1
  214.720419    -2.716331 1
  214.740852    -0.500892 1
  214.761286     1.757109 1
  214.781719     3.377986 1
  214.802153    -1.101788 1
  214.822586    -2.922614 1
  214.843020     0.123509 1
  214.863453    -6.139242 1
  214.883886     1.147317 1
  214.924754    -2.890494 1
  214.945187     0.932204 1
  214.965620     9.842931 1
  214.986054     1.199762 1
  215.006487    -0.455361 1
  215.026921    -0.672857 1
  215.047354    -1.699350 1
  215.067788     7.465590 1
  215.088221     3.003142 1
  215.108655    -6.018147 1
  215.129088    -2.864958 1
  215.149522    -2.884215 1
  215.169955    -1.285316 1
  215.190389     8.105840 1
  215.210822     0.125551 1
  215.231256     0.024410 1
  215.251689     1.524039 1
  215.272123     2.328576 1
  215.292556    -2.938616 1
  215.312990    -0.244603 1
  215.333423    -0.896836 1
  215.353857     5.688038 1
  215.374290     6.029324 1
  215.394723     0.173364 1
  215.415157    -0.771284 1
  215.435590     9.281627 1
  215.456024    -2.059025 1
  215.476458     6.034052 1
  215.496891    -1.021855 1
  215.517324     2.313483 1
  215.537758    -1.232948 1
  215.558191     1.021108 1
  215.578625    -0.093306 1
  215.599058     1.649083 1
  215.619492     5.880433 1
  215.639925     1.115652 1
  215.660359    -3.399068 1
  215.680792    -4.567506 1
  215.701226    -2.936112 1
  215.721659     1.537593 1
  215.742093     1.922581 1
  215.762526    -0.923820 1
  215.803393     1.550176 1
  215.823826    -4.964017 1
  215.844260    -6.689545 1
  215.864693     2.282191 1
  215.885127    -1.340485 1
  215.905560    -1.147685 1
  215.925994    -4.441170 1
  215.946427     2.563870 1
  215.966861     3.692148 1
  215.987294     4.825233 1
  216.007728    -0.679230 1
  216.028161     3.182193 1
  216.048595    -3.892155 1
  216.069028    -4.441963 1
  216.089462    -0.415530 1
  216.109895     5.627716 1
  216.130328     1.653335 1
  216.150762    -3.261436 1
  216.171195     4.656626 1
  216.191629     3.891321 1
  216.212062    -1.713866 1
  216.232496     1.486850 1
  216.252929    -4.453433 1
  216.273363    -2.439353 1
  216.293796     0.030378 1
  216.314230     0.268889 1
  216.334663    -3.100568 1
  216.355097     2.012439 1
  216.375530     2.625393 1
  216.395963    -3.540189 1
  216.416397    -3.119472 1
  216.436831     0.197558 1
  216.457264     0.213613 1
  216.477697     2.090033 1
  216.498131    -3.554539 1
  216.518564    -1.975624 1
  216.538998     5.269493 1
  216.559431     0.762020 1
  216.579865    -1.416839 1
  216.600298     2.346631 1
  216.620732     2.980982 1
  216.641165    -3.548431 1
  216.661598     4.526575 1
  216.682032    -3.017664 1
  216.702465    -2.310198 1
  216.722899     4.190922 1
  216.743332    -3.841062 1
  216.763766     0.042577 1
  216.784199    -0.395235 1
  216.804633    -6.844047 1
  216.825066     4.755356 1
  216.845499    -3.734551 1
  216.865933     2.639680 1
  216.886367    -1.481641 1
  216.906800    -3.030070 1
  216.927233     3.934856 1
  216.947667    -0.204969 1
  216.968100     2.174893 1
  216.988534     0.949681 1
  217.008967     3.222276 1
  217.029401     0.430992 1
  217.049834    -3.355726 1
  217.070267    -1.542836 1
  217.090701    -2.769253 1
  217.111134     5.129793 1
  217.131568    -0.617956 1
  217.152001    -1.121381 1
  217.172435    -2.033237 1
  217.192868     0.731329 1
  217.213302    -1.283164 1
  217.233735     1.599106 1
  217.254168    -2.620572 1
  217.274602     3.440873 1
  217.295035    -1.557042 1
  217.315469    -2.495242 1
  217.335902    -1.849162 1
  217.356336    -0.792796 1
  217.376769    -0.192162 1
  217.397202    -1.181670 1
  217.417636    -5.130339 1
  217.438070    -1.734800 1
  217.458503    -2.684818 1
  217.478936     2.364489 1
  217.499370    -0.555122 1
  217.519803     2.105586 1
  217.540237     6.060947 1
  217.560670     1.014349 1
  217.581104    -4.009102 1
  217.601537    -3.242726 1
  217.621970    -0.060796 1
  217.642404    -1.567154 1
  217.662837    -0.190676 1
  217.683271    -4.099136 1
  217.703704     5.634307 1
  217.724138     1.839732 1
  217.744571    -1.439307 1
  217.765005     1.048319 1
  217.805871    -0.676758 1
  217.826305     4.770915 1
  217.846738    -4.354050 1
  217.867172    -1.662785 1
  217.908039     0.236336 1
  217.928472     7.835956 1
  217.948905     7.438677 1
  217.969339    -3.924283 1
  217.989772    -2.560582 1
  218.010206     4.316844 1
  218.030639    -3.856263 1
  218.051073    -0.138792 1
  218.071506     2.394059 1
  218.091939    -0.865843 1
  218.112373     1.822440 1
  218.132806     1.215614 1
  218.153240    -0.696512 1
  218.194107    -0.148201 1
  218.214540     4.454589 1
  218.234973    -5.290291 1
  218.255407    -0.492472 1
  218.275840     1.159891 1
  218.296274     3.741030 1
  218.316707     0.261995 1
  218.337141    -4.205662 1
  218.357574    -2.532031 1
  218.378007     3.663816 1
  218.398441    -5.796196 1
  218.418874     0.798407 1
  218.439308     2.383272 1
  218.459741     0.347697 1
  218.480175    -3.521257 1
  218.500608     1.920692 1
  218.521041     1.206904 1
  218.541475     1.874709 1
  218.561908    -3.955965 1
  218.582342    -3.802709 1
  218.602775    -0.375566 1
  218.623209    -0.854651 1
  218.643642    -2.248973 1
  218.664075    -1.425624 1
  218.684509     0.291752 1
  218.704942     1.724330 1
  218.725376    -3.721971 1
  218.745809     3.333454 1
  218.766243    -2.856233 1
  218.786676    -4.155868 1
  218.807109     4.212599 1
  218.827543    -4.860896 1
  218.847976    -0.438250 1
  218.868410     2.803642 1
  218.888843    -0.212566 1
  218.909277     0.774014 1
  218.929710    -1.128059 1
  218.950143     3.093764 1
  218.970577    -5.676588 1
  218.991010     0.236705 1
  219.011444     4.597533 1
  219.031877     5.000939 1
  219.052310     2.085090 1
  219.072744    -4.415518 1
  219.093177    -0.683248 1
  219.113610    -1.549471 1
  219.134044    -1.907878 1
  219.154477    -0.128778 1
  219.174911     2.513421 1
  219.195344    -1.107325 1
  219.215778     1.503939 1
  219.236211     3.460600 1
  219.256644    -5.013573 1
  219.277078     0.998928 1
  219.297511     3.132192 1
  219.317945     1.000033 1
  219.338378    -0.345306 1
  219.358812     2.421210 1
  219.379245     1.464888 1
  219.399678    -2.799128 1
  219.420112    -1.879632 1
  219.440545    -2.519388 1
  219.460979     2.887483 1
  219.481412     6.061211 1
  219.501845    -4.356820 1
  219.522279    -1.956506 1
  219.542712     2.603497 1
  219.563146    -2.642703 1
  219.583579    -1.918555 1
  219.604012     2.269611 1
  219.624446    -4.738690 1
  219.644879     4.185916 1
  219.665313    -1.842544 1
  219.685746     1.257351 1
  219.706179     0.824581 1
  219.726613    -0.008908 1
  219.747046     0.272651 1
  219.767480     2.680092 1
  219.787913     4.876038 1
  219.808346    -0.030949 1
  219.828780    -1.795432 1
  219.849213     5.092459 1
  219.869647     0.030811 1
  219.890080    -0.052035 1
  219.910514     0.523495 1
  219.930947    -0.905333 1
  219.951380    -1.106168 1
  219.971814    -3.162684 1
  219.992247    -2.952375 1
  220.012680    -4.411416 1
  220.033114    -0.024683 1
  220.053547    -3.649397 1
  220.073981    -2.814736 1
  220.094414     2.112422 1
  220.114847    -0.667750 1
  220.135281     2.571628 1
  220.155714     5.841817 1
  220.176148    -8.058748 1
  220.196581     5.157423 1
  220.217014     4.605110 1
  220.237448    -6.042120 1
  220.257881    -0.687936 1
  220.278315     0.300356 1
  220.298748    -4.684734 1
  220.319181     1.584430 1
  220.339615     0.519879 1
  220.360048    -2.025779 1
  220.380482     1.336092 1
  220.400915     1.369678 1
  220.421348    -1.906770 1
  220.441782     0.884252 1
  220.462215     3.116811 1
  220.482649     3.905594 1
  220.503082     1.378583 1
  220.523515     0.366942 1
  220.543949     3.016891 1
  220.564382     2.592438 1
  220.584815     3.707517 1
  220.605249    -1.074789 1
  220.625682    -4.065561 1
  220.646116    -1.466679 1
  220.666549    -5.887983 1
  220.686982     4.982271 1
  220.707416    -0.472727 1
  220.727849    -1.827738 1
  220.748283     0.924969 1
  220.768716    -3.367568 1
  220.789149    -1.736341 1
  220.809583    -1.506274 1
  220.830016    -1.787204 1
  220.850450    -0.097898 1
  220.891316     1.557590 1
  220.911750    -2.562998 1
  220.932183    -0.066563 1
  220.952616     3.347805 1
  220.973050    -0.523385 1
  220.993483     4.231592 1
  221.013917     0.566616 1
  221.034350     4.596158 1
  221.054783     5.793837 1
  221.075217    -2.949975 1
  221.095650    -1.986261 1
  221.116084    -1.321991 1
  221.136517    -1.685108 1
  221.156950     0.868292 1
  221.177384    -5.939512 1
  221.197817     4.526544 1
  221.218250     0.062652 1
  221.238684    -1.511723 1
  221.259117     1.065284 1
  221.279550    -2.600441 1
  221.299984    -0.435836 1
  221.320417     1.711328 1
  221.340851    -5.541262 1
  221.361284    -0.268044 1
  221.381717     5.607584 1
  221.402151    -2.029368 1
  221.422584     1.863161 1
  221.443017     2.448986 1
  221.463451    -7.438482 1
  221.483884     3.071292 1
  221.504318    -3.041212 1
  221.524751    -1.637600 1
  221.545185    -1.157900 1
  221.565618    -0.732223 1
  221.586051    -6.505702 1
  221.606485     1.903456 1
  221.626918     1.974985 1
  221.647351    -1.215692 1
  221.667785    -2.065049 1
  221.688218     3.199934 1
  221.708651     3.110588 1
  221.729085     1.587647 1
  221.749518    -0.212260 1
  221.769951    -2.646346 1
  221.790385     7.472591 1
  221.810818     2.976569 1
  221.831252    -3.402909 1
  221.851685    -4.570680 1
  221.872118    -2.427725 1
  221.892552    -0.653395 1
  221.912985     0.689565 1
  221.933418     1.872456 1
  221.953852     2.231051 1
  221.974285    -0.281411 1
  221.994719     2.541470 1
  222.015152    -2.910356 1
  222.035585    -0.179685 1
  222.056019    -6.632204 1
  222.076452     2.087712 1
  222.096885     7.173908 1
  222.117319     0.686469 1
  222.137752    -2.222699 1
  222.158186    -3.465194 1
  222.178619    -1.631437 1
  222.199052     4.439059 1
  222.219485     1.993568 1
  222.239919    -2.102530 1
  222.260352    -4.564736 1
  222.280786     2.975548 1
  222.301219     0.013932 1
  222.321652    -0.709388 1
  222.342086     2.829192 1
  222.362519     3.201449 1
  222.382952     2.841327 1
  222.403386     3.346677 1
  222.423819    -4.065281 1
  222.444253     0.563400 1
  222.464686     1.804697 1
  222.485119     1.533524 1
  222.505553    -4.243257 1
  222.525986    -0.546569 1
  222.546419     4.051283 1
  222.566853    -0.911409 1
  222.587286     6.882878 1
  222.607719     0.334698 1
  222.628153    -2.565606 1
  222.648586     1.425899 1
  222.669019    -0.365324 1
  222.689453    -5.757343 1
  222.709886    -4.445830 1
  222.730320     2.692578 1
  222.750753    -0.224878 1
  222.771186    -0.049626 1
  222.791619     1.104942 1
  222.812053    -3.145752 1
  222.832486     5.113327 1
  222.852920    -6.101521 1
  222.873353    -2.282896 1
  222.893786    -1.019519 1
  222.914220    -6.646298 1
  222.934653     4.824531 1
  222.955086     0.507532 1
  222.975520     1.398519 1
  222.995953    -3.006699 1
  223.016386     6.029488 1
  223.036820    -0.497218 1
  223.057253    -0.688302 1
  223.077687     2.815707 1
  223.098120    -3.891657 1
  223.118553     0.280038 1
  223.138986     3.461442 1
  223.159420     5.700827 1
  223.179853    -5.025629 1
  223.200287     4.422387 1
  223.220720     3.995951 1
  223.241153    -0.546948 1
  223.261587     0.838313 1
  223.282020    -2.150676 1
  223.302453     3.389431 1
  223.322887     1.389542 1
  223.343320    -3.603036 1
  223.363753     0.063804 1
  223.384187    10.043996 1
  223.404620     0.860063 1
  223.425053    -3.011708 1
  223.445487     2.694075 1
  223.465920     7.743550 1
  223.874587     4.716470 1
  223.895020    -0.568837 1
  223.915453    -6.369585 1
  223.935887    -0.629136 1
  223.956320    -4.359727 1
  223.976753     3.793608 1
  223.997187     3.815953 1
  224.017620     0.873468 1
  224.038053    -2.234987 1
  224.058487    -0.665713 1
  224.078920     1.202934 1
  224.099354    -0.634735 1
  224.119787    -1.448948 1
  224.140220    -5.952108 1
  224.160653    -1.550784 1
  224.181087     0.736248 1
  224.201520    -4.769843 1
  224.221953     1.531671 1
  224.242387    -2.458551 1
  224.262820     0.873304 1
  224.283253    -1.146336 1
  224.303687     0.425565 1
  224.324120     1.026244 1
  224.344553     0.254069 1
  224.364987    -3.947390 1
  224.385420     0.872409 1
  224.405853    -4.073385 1
  224.426287    -0.653475 1
  224.446720    -1.931478 1
  224.467153     5.247935 1
  224.487587     0.530971 1
  224.508020     1.085401 1
  224.528453     0.342132 1
  224.548887    -4.530655 1
  224.569320     0.962425 1
  224.589753    -0.312615 1
  224.610187     1.278533 1
  224.630620    -4.221868 1
  224.651053    -2.838815 1
  224.671487     1.849706 1
  224.691920     0.622602 1
  224.712353     2.611174 1
  224.732787    -3.313413 1
  224.753220     2.374263 1
  224.773653    -2.481129 1
  224.794086     0.319292 1
  224.814520     1.378724 1
  224.834953    -2.474367 1
  224.855387    -2.652229 1
  224.875820     2.373455 1
  224.896253     0.112553 1
  224.916686     4.359529 1
  224.937120     1.887606 1
  224.957553    -1.889893 1
  224.977986     2.381355 1
